Consumption,hour,dayofweek,month,year,lag1,lag2,lag3,prediction
705,17,4,10,2020,604.0,607.0,707.0,721.72253
781,18,4,10,2020,624.0,597.0,720.0,745.0595
813,19,4,10,2020,655.0,630.0,786.0,745.0595
788,20,4,10,2020,671.0,647.0,732.0,745.0595
778,21,4,10,2020,725.0,681.0,737.0,745.0595
784,22,4,10,2020,664.0,675.0,697.0,737.929
718,23,4,10,2020,621.0,665.0,633.0,726.4073
670,0,5,10,2020,556.0,592.0,613.0,623.09564
618,1,5,10,2020,537.0,563.0,560.0,595.7379
568,2,5,10,2020,489.0,529.0,551.0,563.77435
569,3,5,10,2020,444.0,531.0,531.0,562.61084
540,4,5,10,2020,483.0,544.0,513.0,562.61084
554,5,5,10,2020,471.0,506.0,510.0,562.61084
580,6,5,10,2020,463.0,524.0,513.0,562.61084
573,7,5,10,2020,496.0,523.0,557.0,577.83887
608,8,5,10,2020,548.0,533.0,558.0,616.01263
671,9,5,10,2020,586.0,582.0,623.0,664.10297
715,10,5,10,2020,612.0,596.0,721.0,708.5029
748,11,5,10,2020,599.0,568.0,740.0,712.90295
771,12,5,10,2020,568.0,594.0,741.0,712.90295
786,13,5,10,2020,552.0,594.0,736.0,712.90295
774,14,5,10,2020,549.0,583.0,695.0,712.90295
750,15,5,10,2020,570.0,578.0,667.0,712.90295
748,16,5,10,2020,571.0,585.0,683.0,712.90295
761,17,5,10,2020,633.0,582.0,671.0,712.90295
773,18,5,10,2020,639.0,607.0,732.0,739.0246
817,19,5,10,2020,699.0,647.0,769.0,739.1965
812,20,5,10,2020,718.0,679.0,773.0,739.1965
790,21,5,10,2020,739.0,702.0,771.0,739.1965
722,22,5,10,2020,698.0,680.0,736.0,732.06586
725,23,5,10,2020,635.0,638.0,701.0,720.5441
665,0,6,10,2020,563.0,583.0,661.0,623.6116
624,1,6,10,2020,507.0,503.0,600.0,596.25385
581,2,6,10,2020,468.0,451.0,541.0,564.2903
579,3,6,10,2020,441.0,492.0,561.0,562.21844
563,4,6,10,2020,456.0,474.0,533.0,562.21844
540,5,6,10,2020,493.0,481.0,520.0,562.21844
564,6,6,10,2020,490.0,533.0,529.0,562.21844
590,7,6,10,2020,457.0,506.0,546.0,577.1302
584,8,6,10,2020,523.0,534.0,527.0,615.30396
639,9,6,10,2020,594.0,567.0,599.0,663.3943
695,10,6,10,2020,595.0,628.0,651.0,707.79425
726,11,6,10,2020,621.0,659.0,664.0,712.1943
734,12,6,10,2020,587.0,678.0,687.0,712.1943
719,13,6,10,2020,600.0,710.0,692.0,712.1943
729,14,6,10,2020,563.0,654.0,652.0,712.1943
731,15,6,10,2020,557.0,656.0,671.0,712.1943
725,16,6,10,2020,621.0,659.0,670.0,712.1943
730,17,6,10,2020,594.0,675.0,661.0,712.1943
742,18,6,10,2020,619.0,664.0,691.0,739.0246
813,19,6,10,2020,645.0,700.0,778.0,739.1965
779,20,6,10,2020,635.0,692.0,746.0,739.1965
787,21,6,10,2020,634.0,734.0,748.0,739.1965
788,22,6,10,2020,639.0,702.0,708.0,732.06586
737,23,6,10,2020,588.0,664.0,653.0,720.5441
661,0,0,10,2020,539.0,623.0,610.0,622.68463
626,1,0,10,2020,490.0,573.0,563.0,595.7408
589,2,0,10,2020,526.0,524.0,519.0,563.7772
598,3,0,10,2020,433.0,541.0,494.0,562.67487
550,4,0,10,2020,442.0,531.0,486.0,562.67487
565,5,0,10,2020,442.0,524.0,486.0,562.67487
574,6,0,10,2020,435.0,541.0,501.0,562.67487
604,7,0,10,2020,453.0,511.0,557.0,582.3416
648,8,0,10,2020,473.0,510.0,578.0,627.2122
745,9,0,10,2020,531.0,573.0,637.0,675.30255
765,10,0,10,2020,537.0,583.0,708.0,720.25256
724,11,0,10,2020,568.0,566.0,739.0,721.72253
749,12,0,10,2020,565.0,563.0,742.0,721.72253
754,13,0,10,2020,542.0,616.0,722.0,721.72253
741,14,0,10,2020,528.0,562.0,709.0,721.72253
721,15,0,10,2020,548.0,572.0,717.0,721.72253
730,16,0,10,2020,564.0,575.0,757.0,721.72253
740,17,0,10,2020,576.0,603.0,735.0,721.72253
738,18,0,10,2020,570.0,637.0,766.0,745.0595
825,19,0,10,2020,628.0,636.0,814.0,745.0595
827,20,0,10,2020,656.0,676.0,789.0,745.0595
779,21,0,10,2020,688.0,682.0,792.0,745.0595
744,22,0,10,2020,641.0,638.0,732.0,737.929
703,23,0,10,2020,601.0,610.0,701.0,726.4073
653,0,1,10,2020,566.0,573.0,627.0,622.68463
647,1,1,10,2020,525.0,523.0,572.0,595.7408
611,2,1,10,2020,473.0,498.0,551.0,563.7772
594,3,1,10,2020,475.0,480.0,534.0,562.67487
570,4,1,10,2020,466.0,489.0,544.0,562.67487
582,5,1,10,2020,465.0,473.0,522.0,562.67487
593,6,1,10,2020,451.0,484.0,560.0,562.67487
623,7,1,10,2020,463.0,490.0,597.0,582.3416
656,8,1,10,2020,453.0,503.0,646.0,627.2122
718,9,1,10,2020,508.0,567.0,695.0,675.30255
720,10,1,10,2020,532.0,598.0,723.0,720.25256
718,11,1,10,2020,559.0,594.0,719.0,721.72253
713,12,1,10,2020,567.0,619.0,718.0,721.72253
676,13,1,10,2020,540.0,597.0,701.0,721.72253
654,14,1,10,2020,538.0,575.0,708.0,721.72253
679,15,1,10,2020,538.0,566.0,705.0,721.72253
666,16,1,10,2020,559.0,578.0,671.0,721.72253
736,17,1,10,2020,602.0,580.0,718.0,721.72253
781,18,1,10,2020,605.0,623.0,761.0,745.0595
839,19,1,10,2020,616.0,672.0,813.0,745.0595
827,20,1,10,2020,693.0,689.0,819.0,745.0595
810,21,1,10,2020,676.0,716.0,740.0,745.0595
792,22,1,10,2020,666.0,690.0,756.0,737.929
748,23,1,10,2020,582.0,664.0,674.0,726.4073
684,0,2,10,2020,553.0,589.0,625.0,622.68463
638,1,2,10,2020,485.0,566.0,569.0,595.7408
594,2,2,10,2020,459.0,525.0,580.0,563.7772
595,3,2,10,2020,478.0,511.0,538.0,562.67487
573,4,2,10,2020,438.0,506.0,497.0,562.67487
584,5,2,10,2020,457.0,494.0,525.0,562.67487
572,6,2,10,2020,473.0,507.0,505.0,562.67487
629,7,2,10,2020,484.0,492.0,584.0,582.3416
671,8,2,10,2020,545.0,526.0,621.0,627.2122
696,9,2,10,2020,586.0,579.0,667.0,675.30255
703,10,2,10,2020,600.0,592.0,697.0,720.25256
711,11,2,10,2020,626.0,562.0,736.0,721.72253
708,12,2,10,2020,615.0,595.0,729.0,721.72253
701,13,2,10,2020,615.0,601.0,706.0,721.72253
675,14,2,10,2020,600.0,598.0,698.0,721.72253
682,15,2,10,2020,618.0,578.0,676.0,721.72253
668,16,2,10,2020,666.0,588.0,667.0,721.72253
680,17,2,10,2020,689.0,564.0,702.0,721.72253
737,18,2,10,2020,640.0,591.0,768.0,745.0595
810,19,2,10,2020,634.0,626.0,828.0,745.0595
780,20,2,10,2020,682.0,624.0,802.0,745.0595
777,21,2,10,2020,696.0,662.0,790.0,745.0595
737,22,2,10,2020,681.0,617.0,746.0,737.929
668,23,2,10,2020,626.0,572.0,705.0,726.4073
642,0,3,10,2020,555.0,564.0,642.0,622.68463
580,1,3,10,2020,482.0,496.0,578.0,595.7408
570,2,3,10,2020,463.0,513.0,569.0,563.7772
541,3,3,10,2020,449.0,482.0,534.0,562.67487
534,4,3,10,2020,437.0,499.0,546.0,562.67487
530,5,3,10,2020,448.0,489.0,546.0,562.67487
555,6,3,10,2020,425.0,470.0,541.0,562.67487
576,7,3,10,2020,468.0,479.0,585.0,582.3416
635,8,3,10,2020,479.0,494.0,628.0,627.2122
673,9,3,10,2020,560.0,538.0,673.0,675.30255
692,10,3,10,2020,581.0,558.0,762.0,720.25256
714,11,3,10,2020,558.0,522.0,749.0,721.72253
695,12,3,10,2020,544.0,521.0,740.0,721.72253
622,13,3,10,2020,585.0,583.0,716.0,721.72253
636,14,3,10,2020,544.0,552.0,697.0,721.72253
635,15,3,10,2020,529.0,545.0,755.0,721.72253
623,16,3,10,2020,582.0,563.0,708.0,721.72253
668,17,3,10,2020,579.0,529.0,744.0,721.72253
703,18,3,10,2020,676.0,592.0,782.0,745.0595
802,19,3,10,2020,645.0,615.0,847.0,745.0595
774,20,3,10,2020,690.0,611.0,819.0,745.0595
783,21,3,10,2020,696.0,624.0,814.0,745.0595
728,22,3,10,2020,665.0,629.0,784.0,737.929
706,23,3,10,2020,560.0,574.0,735.0,726.4073
663,0,4,10,2020,500.0,560.0,693.0,622.68463
628,1,4,10,2020,509.0,514.0,601.0,595.7408
624,2,4,10,2020,456.0,485.0,568.0,563.7772
624,3,4,10,2020,464.0,454.0,584.0,562.67487
574,4,4,10,2020,463.0,478.0,565.0,562.67487
609,5,4,10,2020,433.0,485.0,555.0,562.67487
614,6,4,10,2020,459.0,472.0,625.0,562.67487
654,7,4,10,2020,468.0,469.0,649.0,582.3416
677,8,4,10,2020,532.0,492.0,689.0,627.2122
695,9,4,10,2020,555.0,510.0,735.0,675.30255
700,10,4,10,2020,578.0,512.0,785.0,720.25256
700,11,4,10,2020,544.0,503.0,783.0,721.72253
688,12,4,10,2020,550.0,521.0,768.0,721.72253
646,13,4,10,2020,545.0,564.0,794.0,721.72253
624,14,4,10,2020,558.0,543.0,732.0,721.72253
627,15,4,10,2020,561.0,534.0,745.0,721.72253
676,16,4,10,2020,612.0,547.0,756.0,721.72253
678,17,4,10,2020,596.0,561.0,765.0,721.72253
741,18,4,10,2020,618.0,562.0,790.0,745.0595
800,19,4,10,2020,659.0,576.0,807.0,745.0595
735,20,4,10,2020,685.0,585.0,845.0,745.0595
727,21,4,10,2020,695.0,644.0,768.0,745.0595
704,22,4,10,2020,666.0,625.0,746.0,737.929
662,23,4,10,2020,610.0,589.0,704.0,726.4073
608,0,5,10,2020,543.0,540.0,660.0,623.09564
551,1,5,10,2020,482.0,505.0,610.0,595.7379
538,2,5,10,2020,445.0,481.0,583.0,563.77435
534,3,5,10,2020,434.0,466.0,572.0,562.61084
536,4,5,10,2020,468.0,463.0,555.0,562.61084
520,5,5,10,2020,432.0,452.0,530.0,562.61084
540,6,5,10,2020,461.0,480.0,564.0,562.61084
571,7,5,10,2020,485.0,466.0,557.0,577.83887
589,8,5,10,2020,539.0,486.0,573.0,616.01263
614,9,5,10,2020,591.0,499.0,648.0,664.10297
641,10,5,10,2020,661.0,529.0,714.0,708.5029
662,11,5,10,2020,632.0,549.0,763.0,712.90295
632,12,5,10,2020,655.0,577.0,758.0,712.90295
574,13,5,10,2020,649.0,564.0,760.0,712.90295
567,14,5,10,2020,614.0,560.0,739.0,712.90295
583,15,5,10,2020,648.0,603.0,722.0,712.90295
610,16,5,10,2020,644.0,567.0,730.0,712.90295
648,17,5,10,2020,650.0,567.0,732.0,712.90295
677,18,5,10,2020,663.0,594.0,735.0,739.0246
730,19,5,10,2020,679.0,595.0,821.0,739.1965
701,20,5,10,2020,702.0,630.0,807.0,739.1965
719,21,5,10,2020,691.0,564.0,799.0,739.1965
683,22,5,10,2020,659.0,636.0,773.0,732.06586
625,23,5,10,2020,616.0,557.0,734.0,720.5441
593,0,6,10,2020,521.0,534.0,681.0,623.6116
585,1,6,10,2020,450.0,438.0,638.0,596.25385
523,2,6,10,2020,449.0,422.0,590.0,564.2903
545,3,6,10,2020,446.0,422.0,584.0,562.21844
544,4,6,10,2020,433.0,378.0,538.0,562.21844
562,5,6,10,2020,444.0,404.0,547.0,562.21844
529,6,6,10,2020,452.0,411.0,550.0,562.21844
563,7,6,10,2020,482.0,423.0,589.0,577.1302
556,8,6,10,2020,541.0,433.0,581.0,615.30396
617,9,6,10,2020,621.0,513.0,621.0,663.3943
630,10,6,10,2020,664.0,531.0,684.0,707.79425
633,11,6,10,2020,669.0,522.0,726.0,712.1943
658,12,6,10,2020,647.0,547.0,746.0,712.1943
649,13,6,10,2020,691.0,552.0,725.0,712.1943
635,14,6,10,2020,651.0,541.0,763.0,712.1943
656,15,6,10,2020,654.0,584.0,742.0,712.1943
680,16,6,10,2020,666.0,543.0,714.0,712.1943
701,17,6,10,2020,680.0,532.0,755.0,712.1943
739,18,6,10,2020,712.0,591.0,770.0,739.0246
812,19,6,10,2020,708.0,603.0,856.0,739.1965
807,20,6,10,2020,741.0,603.0,862.0,739.1965
793,21,6,10,2020,728.0,652.0,867.0,739.1965
762,22,6,10,2020,680.0,586.0,798.0,732.06586
694,23,6,10,2020,639.0,534.0,765.0,720.5441
670,0,0,10,2020,614.0,493.0,705.0,622.68463
642,1,0,10,2020,573.0,474.0,684.0,595.7408
608,2,0,10,2020,525.0,437.0,642.0,563.7772
596,3,0,10,2020,485.0,437.0,633.0,562.67487
579,4,0,10,2020,486.0,442.0,590.0,562.67487
578,5,0,10,2020,476.0,415.0,612.0,562.67487
564,6,0,10,2020,492.0,436.0,652.0,562.67487
597,7,0,10,2020,469.0,451.0,683.0,582.3416
609,8,0,10,2020,481.0,430.0,730.0,627.2122
662,9,0,10,2020,566.0,527.0,750.0,675.30255
714,10,0,10,2020,607.0,515.0,833.0,720.25256
694,11,0,10,2020,556.0,535.0,789.0,721.72253
677,12,0,10,2020,549.0,557.0,829.0,721.72253
663,13,0,10,2020,535.0,542.0,810.0,721.72253
649,14,0,10,2020,537.0,508.0,787.0,721.72253
659,15,0,10,2020,534.0,504.0,809.0,721.72253
669,16,0,10,2020,508.0,545.0,819.0,721.72253
699,17,0,10,2020,545.0,539.0,834.0,721.72253
727,18,0,10,2020,610.0,559.0,806.0,745.0595
796,19,0,10,2020,634.0,597.0,889.0,745.0595
780,20,0,10,2020,670.0,566.0,884.0,745.0595
752,21,0,10,2020,685.0,590.0,867.0,745.0595
712,22,0,10,2020,638.0,562.0,812.0,737.929
662,23,0,10,2020,561.0,529.0,769.0,726.4073
615,0,1,10,2020,560.0,469.0,708.0,622.68463
555,1,1,10,2020,448.0,458.0,693.0,595.7408
515,2,1,10,2020,444.0,407.0,663.0,563.7772
525,3,1,10,2020,431.0,412.0,608.0,562.67487
537,4,1,10,2020,441.0,423.0,603.0,562.67487
553,5,1,10,2020,412.0,368.0,631.0,562.67487
562,6,1,10,2020,425.0,386.0,605.0,562.67487
623,7,1,10,2020,439.0,429.0,699.0,582.3416
650,8,1,10,2020,429.0,446.0,724.0,627.2122
688,9,1,10,2020,482.0,500.0,780.0,675.30255
710,10,1,10,2020,514.0,517.0,821.0,720.25256
720,11,1,10,2020,507.0,534.0,837.0,721.72253
709,12,1,10,2020,506.0,570.0,845.0,721.72253
687,13,1,10,2020,503.0,517.0,867.0,721.72253
682,14,1,10,2020,503.0,511.0,812.0,721.72253
682,15,1,10,2020,513.0,520.0,736.0,721.72253
698,16,1,10,2020,517.0,582.0,760.0,721.72253
736,17,1,10,2020,536.0,561.0,797.0,721.72253
737,18,1,10,2020,607.0,567.0,816.0,745.0595
819,19,1,10,2020,623.0,581.0,868.0,745.0595
790,20,1,10,2020,684.0,592.0,845.0,745.0595
806,21,1,10,2020,691.0,649.0,845.0,745.0595
751,22,1,10,2020,637.0,622.0,795.0,737.929
690,23,1,10,2020,569.0,593.0,777.0,726.4073
646,0,2,10,2020,557.0,530.0,701.0,622.68463
593,1,2,10,2020,499.0,493.0,656.0,595.7408
574,2,2,10,2020,453.0,502.0,619.0,563.7772
569,3,2,10,2020,437.0,457.0,598.0,562.67487
534,4,2,10,2020,452.0,481.0,585.0,562.67487
551,5,2,10,2020,480.0,450.0,610.0,562.67487
550,6,2,10,2020,464.0,448.0,595.0,562.67487
614,7,2,10,2020,519.0,451.0,670.0,582.3416
631,8,2,10,2020,545.0,468.0,714.0,627.2122
666,9,2,10,2020,589.0,540.0,788.0,675.30255
717,10,2,10,2020,649.0,541.0,794.0,720.25256
692,11,2,10,2020,673.0,618.0,819.0,721.72253
702,12,2,10,2020,665.0,580.0,854.0,721.72253
712,13,2,10,2020,629.0,588.0,814.0,721.72253
685,14,2,10,2020,655.0,626.0,769.0,721.72253
720,15,2,10,2020,641.0,636.0,784.0,721.72253
681,16,2,10,2020,640.0,625.0,786.0,721.72253
739,17,2,10,2020,622.0,638.0,854.0,721.72253
742,18,2,10,2020,658.0,651.0,850.0,745.0595
794,19,2,10,2020,707.0,634.0,882.0,745.0595
802,20,2,10,2020,754.0,629.0,880.0,745.0595
807,21,2,10,2020,717.0,637.0,850.0,745.0595
736,22,2,10,2020,694.0,590.0,823.0,737.929
670,23,2,10,2020,620.0,557.0,769.0,726.4073
628,0,3,10,2020,595.0,504.0,714.0,622.68463
603,1,3,10,2020,500.0,517.0,647.0,595.7408
555,2,3,10,2020,527.0,478.0,602.0,563.7772
530,3,3,10,2020,452.0,471.0,603.0,562.67487
528,4,3,10,2020,472.0,450.0,604.0,562.67487
580,5,3,10,2020,514.0,458.0,569.0,562.67487
581,6,3,10,2020,498.0,427.0,592.0,562.67487
618,7,3,10,2020,524.0,442.0,658.0,582.3416
658,8,3,10,2020,601.0,451.0,703.0,627.2122
708,9,3,10,2020,615.0,515.0,739.0,675.30255
728,10,3,10,2020,696.0,512.0,782.0,720.25256
727,11,3,10,2020,691.0,517.0,792.0,721.72253
659,12,3,10,2020,709.0,517.0,794.0,721.72253
751,13,3,10,2020,656.0,542.0,785.0,721.72253
697,14,3,10,2020,631.0,538.0,777.0,721.72253
714,15,3,10,2020,707.0,575.0,772.0,721.72253
739,16,3,10,2020,747.0,508.0,755.0,721.72253
739,17,3,10,2020,730.0,525.0,790.0,721.72253
775,18,3,10,2020,723.0,569.0,801.0,745.0595
821,19,3,10,2020,790.0,591.0,838.0,745.0595
792,20,3,10,2020,817.0,631.0,825.0,745.0595
771,21,3,10,2020,780.0,615.0,800.0,745.0595
739,22,3,10,2020,754.0,600.0,762.0,737.929
691,23,3,10,2020,661.0,562.0,755.0,726.4073
629,0,4,10,2020,601.0,523.0,682.0,622.68463
620,1,4,10,2020,568.0,518.0,639.0,595.7408
620,2,4,10,2020,568.0,461.0,612.0,563.7772
601,3,4,10,2020,521.0,439.0,592.0,562.67487
578,4,4,10,2020,508.0,478.0,592.0,562.67487
593,5,4,10,2020,539.0,450.0,575.0,562.67487
596,6,4,10,2020,534.0,439.0,612.0,562.67487
657,7,4,10,2020,546.0,439.0,673.0,582.3416
697,8,4,10,2020,593.0,435.0,706.0,627.2122
751,9,4,10,2020,654.0,462.0,759.0,675.30255
789,10,4,10,2020,676.0,453.0,778.0,720.25256
801,11,4,10,2020,672.0,484.0,808.0,721.72253
800,12,4,10,2020,704.0,513.0,785.0,721.72253
754,13,4,10,2020,728.0,521.0,793.0,721.72253
743,14,4,10,2020,712.0,503.0,796.0,721.72253
772,15,4,10,2020,743.0,480.0,800.0,721.72253
753,16,4,10,2020,752.0,505.0,816.0,721.72253
795,17,4,10,2020,748.0,521.0,816.0,721.72253
829,18,4,10,2020,769.0,538.0,817.0,745.0595
888,19,4,10,2020,775.0,567.0,871.0,745.0595
832,20,4,10,2020,747.0,597.0,860.0,745.0595
832,21,4,10,2020,765.0,587.0,863.0,745.0595
769,22,4,10,2020,721.0,563.0,819.0,737.929
732,23,4,10,2020,683.0,527.0,776.0,726.4073
692,0,5,10,2020,624.0,422.0,727.0,623.09564
629,1,5,10,2020,566.0,487.0,651.0,595.7379
600,2,5,10,2020,504.0,448.0,628.0,563.77435
582,3,5,10,2020,525.0,446.0,598.0,562.61084
623,4,5,10,2020,478.0,415.0,546.0,562.61084
583,5,5,10,2020,489.0,402.0,567.0,562.61084
613,6,5,10,2020,495.0,403.0,610.0,562.61084
641,7,5,10,2020,543.0,434.0,605.0,577.83887
663,8,5,10,2020,592.0,439.0,644.0,616.01263
716,9,5,10,2020,639.0,503.0,693.0,664.10297
766,10,5,10,2020,723.0,491.0,740.0,708.5029
773,11,5,10,2020,715.0,498.0,803.0,712.90295
735,12,5,10,2020,715.0,506.0,791.0,712.90295
722,13,5,10,2020,724.0,498.0,747.0,712.90295
720,14,5,10,2020,689.0,545.0,770.0,712.90295
755,15,5,10,2020,646.0,518.0,767.0,712.90295
767,16,5,10,2020,705.0,505.0,752.0,712.90295
783,17,5,10,2020,694.0,568.0,739.0,712.90295
823,18,5,10,2020,704.0,612.0,795.0,739.0246
847,19,5,10,2020,731.0,630.0,823.0,739.1965
811,20,5,10,2020,768.0,640.0,823.0,739.1965
766,21,5,10,2020,754.0,637.0,783.0,739.1965
740,22,5,10,2020,752.0,658.0,748.0,732.06586
693,23,5,10,2020,699.0,559.0,730.0,720.5441
672,0,6,10,2020,618.0,541.0,685.0,623.6116
632,1,6,10,2020,587.0,510.0,611.0,596.25385
609,2,6,10,2020,541.0,485.0,599.0,564.2903
586,3,6,10,2020,537.0,462.0,567.0,562.21844
592,4,6,10,2020,535.0,459.0,584.0,562.21844
583,5,6,10,2020,547.0,421.0,549.0,562.21844
583,6,6,10,2020,559.0,434.0,554.0,562.21844
572,7,6,10,2020,542.0,412.0,568.0,577.1302
588,8,6,10,2020,618.0,430.0,596.0,615.30396
638,9,6,10,2020,697.0,454.0,623.0,663.3943
687,10,6,10,2020,739.0,504.0,704.0,707.79425
695,11,6,10,2020,736.0,521.0,692.0,712.1943
737,12,6,10,2020,740.0,562.0,726.0,712.1943
761,13,6,10,2020,737.0,510.0,711.0,712.1943
734,14,6,10,2020,706.0,513.0,707.0,712.1943
743,15,6,10,2020,681.0,490.0,710.0,712.1943
737,16,6,10,2020,720.0,518.0,680.0,712.1943
777,17,6,10,2020,777.0,563.0,682.0,712.1943
822,18,6,10,2020,814.0,520.0,730.0,739.0246
820,19,6,10,2020,810.0,565.0,784.0,739.1965
792,20,6,10,2020,812.0,595.0,760.0,739.1965
773,21,6,10,2020,818.0,537.0,746.0,739.1965
754,22,6,10,2020,729.0,543.0,723.0,732.06586
727,23,6,10,2020,728.0,521.0,678.0,720.5441
643,0,0,10,2020,644.0,515.0,648.0,622.68463
584,1,0,10,2020,626.0,462.0,601.0,595.7408
563,2,0,10,2020,554.0,445.0,562.0,563.7772
567,3,0,10,2020,531.0,423.0,518.0,562.67487
544,4,0,10,2020,532.0,407.0,526.0,562.67487
562,5,0,10,2020,537.0,399.0,519.0,562.67487
583,6,0,10,2020,559.0,374.0,540.0,562.67487
607,7,0,10,2020,547.0,389.0,595.0,582.3416
636,8,0,10,2020,597.0,411.0,625.0,627.2122
718,9,0,10,2020,630.0,432.0,667.0,675.30255
764,10,0,10,2020,708.0,439.0,715.0,720.25256
804,11,0,10,2020,698.0,472.0,744.0,721.72253
821,12,0,10,2020,715.0,461.0,752.0,721.72253
836,13,0,10,2020,719.0,458.0,766.0,721.72253
781,14,0,10,2020,695.0,457.0,725.0,721.72253
773,15,0,10,2020,670.0,482.0,764.0,721.72253
769,16,0,10,2020,722.0,460.0,772.0,721.72253
773,17,0,10,2020,687.0,495.0,737.0,721.72253
807,18,0,10,2020,715.0,512.0,766.0,745.0595
828,19,0,10,2020,726.0,553.0,801.0,745.0595
794,20,0,10,2020,779.0,599.0,832.0,745.0595
790,21,0,10,2020,785.0,603.0,804.0,745.0595
731,22,0,10,2020,743.0,569.0,761.0,737.929
709,23,0,10,2020,688.0,552.0,710.0,726.4073
630,0,1,10,2020,648.0,474.0,627.0,622.68463
595,1,1,10,2020,609.0,497.0,602.0,595.7408
558,2,1,10,2020,605.0,426.0,558.0,563.7772
545,3,1,10,2020,574.0,477.0,527.0,562.67487
556,4,1,10,2020,526.0,433.0,540.0,562.67487
542,5,1,10,2020,547.0,415.0,518.0,562.67487
551,6,1,10,2020,569.0,385.0,545.0,562.67487
597,7,1,10,2020,569.0,404.0,606.0,582.3416
677,8,1,10,2020,580.0,425.0,625.0,627.2122
712,9,1,10,2020,615.0,438.0,679.0,675.30255
792,10,1,10,2020,607.0,430.0,713.0,720.25256
803,11,1,10,2020,620.0,506.0,743.0,721.72253
792,12,1,10,2020,661.0,495.0,750.0,721.72253
814,13,1,10,2020,658.0,520.0,731.0,721.72253
818,14,1,10,2020,636.0,502.0,677.0,721.72253
781,15,1,10,2020,634.0,497.0,763.0,721.72253
780,16,1,10,2020,695.0,492.0,717.0,721.72253
795,17,1,10,2020,673.0,487.0,700.0,721.72253
852,18,1,10,2020,699.0,542.0,741.0,745.0595
881,19,1,10,2020,731.0,542.0,809.0,745.0595
867,20,1,10,2020,783.0,571.0,783.0,745.0595
856,21,1,10,2020,771.0,582.0,774.0,745.0595
804,22,1,10,2020,747.0,568.0,721.0,737.929
761,23,1,10,2020,675.0,523.0,648.0,726.4073
686,0,2,10,2020,649.0,488.0,604.0,622.68463
649,1,2,10,2020,589.0,423.0,571.0,595.7408
621,2,2,10,2020,577.0,392.0,530.0,563.7772
593,3,2,10,2020,567.0,437.0,560.0,562.67487
572,4,2,10,2020,547.0,410.0,518.0,562.67487
579,5,2,10,2020,533.0,391.0,514.0,562.67487
565,6,2,10,2020,577.0,421.0,567.0,562.67487
611,7,2,10,2020,612.0,393.0,564.0,582.3416
672,8,2,10,2020,654.0,408.0,615.0,627.2122
773,9,2,10,2020,684.0,453.0,690.0,675.30255
818,10,2,10,2020,685.0,450.0,757.0,720.25256
838,11,2,10,2020,700.0,419.0,757.0,721.72253
828,12,2,10,2020,665.0,443.0,763.0,721.72253
819,13,2,10,2020,647.0,444.0,765.0,721.72253
803,14,2,10,2020,655.0,436.0,701.0,721.72253
821,15,2,10,2020,617.0,458.0,702.0,721.72253
854,16,2,10,2020,636.0,469.0,698.0,721.72253
833,17,2,10,2020,664.0,455.0,751.0,721.72253
874,18,2,10,2020,721.0,482.0,754.0,745.0595
868,19,2,10,2020,754.0,498.0,787.0,745.0595
849,20,2,10,2020,797.0,573.0,808.0,745.0595
864,21,2,10,2020,753.0,580.0,821.0,745.0595
817,22,2,10,2020,736.0,561.0,753.0,737.929
760,23,2,10,2020,724.0,530.0,708.0,726.4073
722,0,3,10,2020,642.0,464.0,644.0,622.68463
662,1,3,10,2020,594.0,441.0,595.0,595.7408
642,2,3,10,2020,568.0,386.0,579.0,563.7772
623,3,3,10,2020,538.0,428.0,539.0,562.67487
597,4,3,10,2020,539.0,415.0,546.0,562.67487
586,5,3,10,2020,542.0,422.0,548.0,562.67487
602,6,3,10,2020,539.0,409.0,517.0,562.67487
643,7,3,10,2020,546.0,384.0,622.0,582.3416
739,8,3,10,2020,588.0,404.0,677.0,627.2122
757,9,3,10,2020,650.0,431.0,716.0,675.30255
809,10,3,10,2020,671.0,449.0,748.0,720.25256
801,11,3,10,2020,672.0,484.0,773.0,721.72253
801,12,3,10,2020,654.0,481.0,780.0,721.72253
800,13,3,10,2020,657.0,454.0,748.0,721.72253
780,14,3,10,2020,669.0,473.0,756.0,721.72253
780,15,3,10,2020,699.0,483.0,742.0,721.72253
720,16,3,10,2020,645.0,461.0,762.0,721.72253
764,17,3,10,2020,712.0,481.0,776.0,721.72253
794,18,3,10,2020,778.0,530.0,760.0,745.0595
856,19,3,10,2020,744.0,573.0,808.0,745.0595
851,20,3,10,2020,765.0,563.0,811.0,745.0595
826,21,3,10,2020,750.0,578.0,791.0,745.0595
796,22,3,10,2020,696.0,591.0,732.0,737.929
758,23,3,10,2020,653.0,567.0,695.0,726.4073
704,0,4,10,2020,603.0,497.0,663.0,622.68463
647,1,4,10,2020,568.0,510.0,600.0,595.7408
629,2,4,10,2020,536.0,450.0,550.0,563.7772
612,3,4,10,2020,484.0,430.0,532.0,562.67487
586,4,4,10,2020,521.0,433.0,538.0,562.67487
575,5,4,10,2020,541.0,417.0,530.0,562.67487
623,6,4,10,2020,567.0,402.0,561.0,562.67487
656,7,4,10,2020,578.0,356.0,577.0,582.3416
696,8,4,10,2020,633.0,395.0,642.0,627.2122
741,9,4,10,2020,692.0,409.0,671.0,675.30255
770,10,4,10,2020,701.0,460.0,751.0,720.25256
787,11,4,10,2020,683.0,457.0,783.0,721.72253
